NTP,Acc-X,Acc-Y,Acc-Z,Roughness_Label,Curb_Label
2024-05-28 15:23:24.400,15.78575,4.6968117,1.2720844,roughness_high,
2024-05-28 15:23:24.501,8.474181,5.4843497,7.688139,roughness_high,
2024-05-28 15:23:24.602,7.693822,8.237591,1.3390833,roughness_high,
2024-05-28 15:23:24.701,7.8373914,2.6928227,4.400999,roughness_high,
2024-05-28 15:23:24.800,8.09133,5.879464,0.70229346,roughness_high,
2024-05-28 15:23:24.903,7.277172,9.79143,4.4464626,roughness_high,
2024-05-28 15:23:25.001,2.714059,2.5061827,5.239085,roughness_high,
2024-05-28 15:23:25.100,11.234601,9.513564,-0.87308115,roughness_high,
2024-05-28 15:23:25.202,6.901499,7.253543,7.271489,roughness_high,
2024-05-28 15:23:25.301,6.070591,9.619147,5.4664035,roughness_high,
2024-05-28 15:23:25.400,0.011066805,8.5681,0.2976073,roughness_high,
2024-05-28 15:23:25.500,5.247161,2.245066,1.9591235,roughness_high,
2024-05-28 15:23:25.601,5.9437714,9.762716,0.24975087,roughness_high,
2024-05-28 15:23:25.701,2.4005992,5.8890357,4.9899325,roughness_high,
2024-05-28 15:23:25.800,10.854142,11.232807,6.515058,roughness_high,
2024-05-28 15:23:25.901,4.2535415,8.479566,5.068896,roughness_high,
2024-05-28 15:23:26.002,3.9613178,6.8946195,6.75434,roughness_high,
2024-05-28 15:23:26.101,4.88076,7.8810606,2.1218355,roughness_high,
2024-05-28 15:23:26.204,12.2330065,5.111069,9.301799,roughness_high,
2024-05-28 15:23:26.302,8.155936,6.370292,5.2438707,roughness_high,
2024-05-28 15:23:26.401,5.2112684,8.915059,6.270691,roughness_high,
2024-05-28 15:23:26.503,-1.492224,8.352447,1.7602202,roughness_high,
2024-05-28 15:23:26.601,4.746762,9.338887,3.2853456,roughness_high,
2024-05-28 15:23:26.701,4.706084,9.003893,8.413464,roughness_high,
2024-05-28 15:23:26.802,3.1498518,7.294221,-1.2610176,roughness_high,
2024-05-28 15:23:26.901,4.7898326,5.5250273,4.3962135,roughness_high,
2024-05-28 15:23:27.001,8.742476,5.0270214,-1.2729816,roughness_high,
2024-05-28 15:23:27.102,11.119746,6.0302124,4.42732,roughness_high,
2024-05-28 15:23:27.201,1.7443677,1.6010975,2.7299116,roughness_high,
2024-05-28 15:23:27.300,6.908677,5.005486,4.286144,roughness_high,
2024-05-28 15:23:27.401,7.6866436,9.453743,-1.0552348,roughness_high,
2024-05-28 15:23:27.502,7.763214,2.269293,6.4911294,roughness_high,
2024-05-28 15:23:27.600,5.285446,9.705289,-0.46869412,roughness_high,
2024-05-28 15:23:27.700,11.62493,3.8084764,1.6214365,roughness_high,
2024-05-28 15:23:27.800,2.3189442,2.1972094,7.7742805,roughness_high,
2024-05-28 15:23:27.901,6.8727846,8.189734,1.8705891,roughness_high,
2024-05-28 15:23:28.000,6.0227346,6.1043897,5.0712886,roughness_high,
2024-05-28 15:23:28.103,5.1702914,6.2865434,4.221537,roughness_high,
2024-05-28 15:23:28.202,8.043473,6.358328,-1.6704893,roughness_high,
2024-05-28 15:23:28.300,8.086544,7.672586,4.2167516,roughness_high,
2024-05-28 15:23:28.400,5.994021,8.0150585,2.0835502,roughness_high,
2024-05-28 15:23:28.501,2.8959136,4.6082773,2.2510478,roughness_high,
2024-05-28 15:23:28.600,18.0027,1.9914266,4.226323,roughness_high,
2024-05-28 15:23:28.700,8.747262,9.669396,5.4759746,roughness_high,
2024-05-28 15:23:28.801,7.1838517,5.6856456,4.5541396,roughness_high,
2024-05-28 15:23:28.900,5.622834,8.785847,2.9623144,roughness_high,
2024-05-28 15:23:29.003,7.305886,5.731109,5.337191,roughness_high,
2024-05-28 15:23:29.102,4.1482573,7.7874413,5.2031927,roughness_high,
2024-05-28 15:23:29.200,4.2798624,6.4875402,4.195216,roughness_high,
2024-05-28 15:23:29.302,4.5263233,5.7957153,3.4624143,roughness_high,
2024-05-28 15:23:29.401,6.8054867,6.470791,2.7131617,roughness_high,
2024-05-28 15:23:29.501,6.77438,6.84437,5.5573306,roughness_high,
2024-05-28 15:23:29.607,7.100103,6.8706913,4.3722854,roughness_high,
2024-05-28 15:23:29.701,6.827022,5.872286,4.7913284,roughness_high,
2024-05-28 15:23:29.800,5.476872,5.3144593,1.4682958,roughness_high,
2024-05-28 15:23:29.901,8.500503,6.2458653,3.7211382,roughness_high,
2024-05-28 15:23:30.002,7.4880395,6.1570315,3.117848,roughness_high,
2024-05-28 15:23:30.100,7.650751,6.1788664,4.44407,roughness_high,
2024-05-28 15:23:30.202,9.783953,7.450053,3.182454,roughness_high,
2024-05-28 15:23:30.300,6.544669,6.8108706,5.1071806,roughness_high,
2024-05-28 15:23:30.402,7.3178496,6.7052875,5.940481,roughness_high,
2024-05-28 15:23:30.501,3.039782,7.3830543,3.6134613,roughness_high,
2024-05-28 15:23:30.601,4.107579,6.4205413,4.3722854,roughness_high,
2024-05-28 15:23:30.700,6.8318076,7.6917286,4.0154557,roughness_high,
2024-05-28 15:23:30.800,6.5422764,6.382256,4.942076,roughness_high,
2024-05-28 15:23:30.900,6.369993,6.198009,6.215656,roughness_high,
2024-05-28 15:23:31.001,5.5486565,5.2689953,0.51056856,roughness_high,
2024-05-28 15:23:31.101,8.749655,6.1956162,5.5190454,roughness_high,
2024-05-28 15:23:31.201,8.017152,5.4221363,4.9085765,roughness_high,
2024-05-28 15:23:31.303,4.112365,5.97757,4.0420756,roughness_high,
2024-05-28 15:23:31.400,5.115257,5.4221363,4.417749,roughness_high,
2024-05-28 15:23:31.500,5.9581285,6.2721863,4.5708895,roughness_high,
2024-05-28 15:23:31.602,7.181459,5.5872407,3.9221354,roughness_high,
2024-05-28 15:23:31.701,6.7959156,4.1844487,3.9269211,roughness_high,
2024-05-28 15:23:31.802,6.2117677,5.4293146,3.8718863,roughness_high,
2024-05-28 15:23:31.900,6.2261243,6.1618176,2.9503503,roughness_high,
2024-05-28 15:23:32.001,6.47767,5.316852,3.8240297,roughness_high,
2024-05-28 15:23:32.100,6.472884,6.506683,3.8288152,roughness_high,
2024-05-28 15:23:32.202,6.2404814,6.7701926,3.5416765,roughness_high,
2024-05-28 15:23:32.301,6.5781684,5.568098,3.2470603,roughness_high,
2024-05-28 15:23:32.401,6.9326053,5.66411,3.1609187,roughness_high,
2024-05-28 15:23:32.502,6.671489,4.852345,5.092824,roughness_high,
2024-05-28 15:23:32.601,7.5143604,6.52104,2.483451,roughness_high,
2024-05-28 15:23:32.701,7.3489566,5.113462,4.0731826,roughness_high,
2024-05-28 15:23:32.801,6.099305,6.559325,1.4778671,roughness_high,
2024-05-28 15:23:32.902,6.2404814,7.4309106,4.86072,roughness_high,
2024-05-28 15:23:33.001,6.151947,6.176174,3.9987056,roughness_high,
2024-05-28 15:23:33.100,6.6188464,6.6095743,2.3419752,roughness_high,
2024-05-28 15:23:33.202,7.1862445,5.8220367,3.766602,roughness_high,
2024-05-28 15:23:33.300,6.760023,6.7292156,2.2701905,roughness_high,
2024-05-28 15:23:33.401,6.827022,6.0948186,3.5847473,roughness_high,
2024-05-28 15:23:33.501,6.858428,6.578468,2.5097718,roughness_low,
2024-05-28 15:23:33.600,6.7384877,6.198009,3.4480574,roughness_low,
2024-05-28 15:23:33.700,6.925427,6.308079,2.9862428,roughness_low,
2024-05-28 15:23:33.802,6.5374904,7.004689,3.1345978,roughness_low,
2024-05-28 15:23:33.901,7.2412796,6.547361,3.1633115,roughness_low,
2024-05-28 15:23:34.000,7.3345995,6.7678,2.4978077,roughness_low,
2024-05-28 15:23:34.101,7.509575,6.7148585,2.8064818,roughness_low,
2024-05-28 15:23:34.201,7.413563,6.518647,3.1082766,roughness_low,
2024-05-28 15:23:34.303,6.518348,7.023832,2.588735,roughness_low,
2024-05-28 15:23:34.401,7.0259256,6.760621,3.117848,roughness_low,
2024-05-28 15:23:34.501,6.1710896,6.7148585,3.3667014,roughness_low,
2024-05-28 15:23:34.602,6.218946,6.9616184,2.792125,roughness_low,
2024-05-28 15:23:34.700,5.8935223,6.7989063,2.2007985,roughness_low,
2024-05-28 15:23:34.800,7.6220374,7.926524,2.6413772,roughness_low,
2024-05-28 15:23:34.901,5.788238,6.585646,5.1119666,roughness_low,
2024-05-28 15:23:35.000,4.8496532,7.820941,1.7721843,roughness_low,
2024-05-28 15:23:35.102,6.415457,5.7813587,4.9731827,roughness_low,
2024-05-28 15:23:35.201,4.5335016,7.9073815,2.184049,roughness_low,
2024-05-28 15:23:35.301,2.254338,6.4875402,3.117848,roughness_low,
2024-05-28 15:23:35.402,6.6499534,8.735598,4.796114,roughness_low,
2024-05-28 15:23:35.500,5.979664,6.4325056,5.2486563,roughness_low,
2024-05-28 15:23:35.601,4.363611,6.8395844,3.5991044,roughness_low,
2024-05-28 15:23:35.700,3.8440695,6.8946195,3.6134613,roughness_low,
2024-05-28 15:23:35.802,4.97408,6.5760746,4.214359,roughness_low,
2024-05-28 15:23:35.901,4.686941,6.018248,2.5839493,roughness_low,
2024-05-28 15:23:36.001,3.760321,6.7893353,2.1433709,roughness_low,
2024-05-28 15:23:36.101,7.95464,7.7300134,4.9492545,roughness_low,
2024-05-28 15:23:36.200,8.139186,6.4277196,4.173681,roughness_low,
2024-05-28 15:23:36.303,8.469396,6.2841506,8.705687,roughness_low,
2024-05-28 15:23:36.400,6.1064835,6.3631134,2.7083762,roughness_low,
2024-05-28 15:23:36.500,4.392325,6.2937217,4.0827537,roughness_low,
2024-05-28 15:23:36.602,5.800202,6.439684,2.2677977,roughness_low,
2024-05-28 15:23:36.702,7.590931,6.6239314,2.8160532,roughness_low,
2024-05-28 15:23:36.800,28.963024,6.6885376,2.1816561,roughness_low,
2024-05-28 15:23:36.901,-0.6855437,5.9153566,1.6860427,roughness_low,
2024-05-28 15:23:37.002,5.5893345,4.3328037,6.4002023,roughness_low,
2024-05-28 15:23:37.102,7.9283185,8.465208,-0.6577271,roughness_low,
2024-05-28 15:23:37.202,7.248458,6.3678994,7.735996,roughness_low,
2024-05-28 15:23:37.301,6.966105,5.7670016,2.7897322,roughness_low,
2024-05-28 15:23:37.400,6.056234,6.5832534,3.2805598,roughness_low,
2024-05-28 15:23:37.501,5.723333,7.8592257,5.176872,roughness_low,
2024-05-28 15:23:37.600,6.0083776,6.6646094,4.0731826,roughness_low,
2024-05-28 15:23:37.703,5.7017975,7.4189467,5.7634125,roughness_low,
2024-05-28 15:23:37.801,6.5518475,7.1434727,3.9843488,roughness_low,
2024-05-28 15:23:37.900,5.340481,7.153044,5.8208404,roughness_low,
2024-05-28 15:23:38.002,5.8193445,5.01745,1.1473584,roughness_low,
2024-05-28 15:23:38.100,6.0155563,5.058427,2.332404,roughness_low,
2024-05-28 15:23:38.200,5.84088,6.4277196,4.6022954,roughness_low,
2024-05-28 15:23:38.300,5.7113686,5.991927,1.9591235,roughness_low,
2024-05-28 15:23:38.402,5.637191,5.194818,2.359024,roughness_low,
2024-05-28 15:23:38.503,4.2224345,5.9464636,2.140978,roughness_low,
2024-05-28 15:23:38.601,6.276374,7.1099734,5.0401816,roughness_low,
2024-05-28 15:23:38.701,5.2136617,6.128318,2.0691934,roughness_low,
2024-05-28 15:23:38.800,6.6308107,7.624729,6.4360948,roughness_low,
2024-05-28 15:23:38.902,4.6989055,8.505886,4.619045,roughness_low,
2024-05-28 15:23:39.000,6.5255265,6.6335025,3.9987056,roughness_low,
2024-05-28 15:23:39.102,6.0753765,6.4181485,2.9790642,roughness_low,
2024-05-28 15:23:39.201,6.637989,6.9855466,4.820042,roughness_low,
2024-05-28 15:23:39.303,6.999604,5.608776,-0.09272188,roughness_low,
2024-05-28 15:23:39.401,7.887641,7.792227,4.3962135,roughness_low,
2024-05-28 15:23:39.501,7.5287175,5.5800624,3.3882368,roughness_low,
2024-05-28 15:23:39.602,7.5143604,6.7558355,2.2582264,roughness_low,
2024-05-28 15:23:39.701,6.951748,7.4476604,4.518247,roughness_low,
2024-05-28 15:23:39.802,6.4034925,6.0230336,4.0683966,roughness_low,
2024-05-28 15:23:39.901,7.4234333,6.466005,1.899303,roughness_low,
2024-05-28 15:23:40.002,7.8206415,5.4963136,3.4121652,roughness_low,
2024-05-28 15:23:40.100,6.8799634,7.564909,5.2941203,roughness_low,
2024-05-28 15:23:40.203,5.8480587,6.683752,3.1728828,roughness_low,
2024-05-28 15:23:40.302,6.1399827,7.550552,6.2204413,roughness_low,
2024-05-28 15:23:40.401,6.0011992,6.8300133,3.8407795,roughness_low,
2024-05-28 15:23:40.502,6.005985,5.747859,3.1226335,roughness_low,
2024-05-28 15:23:40.600,6.0801625,7.2822566,4.0420756,roughness_low,
2024-05-28 15:23:40.703,6.439385,7.0142603,4.159324,roughness_low,
2024-05-28 15:23:40.800,6.870392,6.8682985,3.5440695,roughness_low,
2024-05-28 15:23:40.901,6.803094,6.712466,3.7594235,roughness_low,
2024-05-28 15:23:41.001,6.966105,7.5409803,3.673282,roughness_low,
2024-05-28 15:23:41.100,8.364112,7.4237323,4.386642,roughness_low,
2024-05-28 15:23:41.201,8.100901,8.797811,6.012266,roughness_low,
2024-05-28 15:23:41.301,6.9589267,8.405088,5.5070815,roughness_low,
2024-05-28 15:23:41.400,6.7169523,6.9783683,3.7354953,roughness_low,
2024-05-28 15:23:41.500,7.3752775,7.399804,4.9253263,roughness_low,
2024-05-28 15:23:41.602,6.9182487,6.4731836,3.1752756,roughness_low,
2024-05-28 15:23:41.700,6.858428,7.9408813,4.0612183,roughness_low,
2024-05-28 15:23:41.800,7.815856,8.493922,6.855138,roughness_low,
2024-05-28 15:23:41.901,4.816154,6.099604,2.495415,roughness_low,
2024-05-28 15:23:42.001,6.151947,6.652645,2.7394829,roughness_low,
2024-05-28 15:23:42.100,7.2436724,6.8300133,5.444868,roughness_low,
2024-05-28 15:23:42.202,7.11446,6.4923263,3.8934216,roughness_low,
2024-05-28 15:23:42.300,6.6020966,7.2918277,3.7953157,roughness_low,
2024-05-28 15:23:42.402,6.5494547,6.1139607,2.6724837,roughness_low,
2024-05-28 15:23:42.501,3.068496,6.480362,0.90089774,roughness_low,
2024-05-28 15:23:42.600,5.6300125,6.4205413,4.9468617,roughness_low,
2024-05-28 15:23:42.703,5.3476596,7.0525455,3.6134613,roughness_low,
2024-05-28 15:23:42.801,5.0051866,6.9041905,3.9915273,roughness_low,
2024-05-28 15:23:42.900,5.2280183,6.815656,3.5679977,roughness_low,
2024-05-28 15:23:43.001,5.026722,6.248258,3.2422748,roughness_low,
2024-05-28 15:23:43.100,4.720441,6.2147584,2.9431717,roughness_low,
2024-05-28 15:23:43.202,4.4377885,6.5162544,2.6413772,roughness_low,
2024-05-28 15:23:43.301,5.124828,6.1211395,2.9072795,roughness_low,
2024-05-28 15:23:43.401,6.0514483,7.1075807,3.5225341,roughness_low,
2024-05-28 15:23:43.504,6.046663,7.2655067,4.228716,roughness_low,
2024-05-28 15:23:43.601,7.5311103,8.223234,4.1234317,roughness_low,
2024-05-28 15:23:43.702,7.655537,8.486744,6.919744,roughness_low,
2024-05-28 15:23:43.802,7.2532434,6.4923263,4.2837505,roughness_low,
2024-05-28 15:23:43.902,7.3178496,6.176174,2.399702,roughness_low,
2024-05-28 15:23:44.000,7.4832535,6.655038,4.2885365,roughness_low,
2024-05-28 15:23:44.101,7.1168528,6.53779,3.0819557,roughness_low,
2024-05-28 15:23:44.202,7.033104,5.924928,3.0532417,roughness_low,
2024-05-28 15:23:44.301,6.1734824,6.8778696,3.4890344,roughness_low,
2024-05-28 15:23:44.402,5.510371,5.1876397,2.2677977,roughness_low,
2024-05-28 15:23:44.500,5.433801,7.25115,4.0995035,roughness_low,
2024-05-28 15:23:44.600,6.273981,7.1913295,5.174479,roughness_low,
2024-05-28 15:23:44.703,6.4609203,6.4157557,3.0077782,roughness_low,
2024-05-28 15:23:44.800,6.463313,7.0932236,4.2981076,roughness_low,
2024-05-28 15:23:44.900,5.7209396,7.3136625,5.0952168,roughness_low,
2024-05-28 15:23:45.000,4.2535415,6.774978,3.5751762,roughness_low,
2024-05-28 15:23:45.100,6.365207,6.2291155,1.5664015,roughness_low,
2024-05-28 15:23:45.202,7.5382886,7.2918277,5.296513,roughness_low,
2024-05-28 15:23:45.301,6.561419,6.6000032,4.41057,roughness_low,
2024-05-28 15:23:45.400,6.68106,6.5928245,3.4600215,roughness_low,
2024-05-28 15:23:45.501,6.218946,7.2918277,4.95404,roughness_low,
2024-05-28 15:23:45.601,5.055436,5.963213,1.2119647,roughness_low,
2024-05-28 15:23:45.703,5.6276197,6.3798633,3.1920254,roughness_low,
2024-05-28 15:23:45.800,7.0378895,6.125925,2.6533413,roughness_low,
2024-05-28 15:23:45.901,6.6164536,6.8467627,4.458427,roughness_low,
2024-05-28 15:23:46.003,5.206483,6.4348984,4.6022954,roughness_low,
2024-05-28 15:23:46.102,5.1343994,6.8132634,3.0963125,roughness_low,
2024-05-28 15:23:46.201,5.4290156,7.4045897,4.607081,roughness_low,
2024-05-28 15:23:46.301,4.950152,6.4037914,4.5302114,roughness_low,
2024-05-28 15:23:46.402,5.1296134,6.547361,3.3667014,roughness_low,
2024-05-28 15:23:46.500,6.3364935,7.289435,4.4775696,roughness_low,
2024-05-28 15:23:46.604,6.4704914,7.442875,4.98754,roughness_low,
2024-05-28 15:23:46.700,6.882356,6.619146,2.6796622,roughness_low,
2024-05-28 15:23:46.800,6.9278197,5.4628143,1.5424733,roughness_low,
2024-05-28 15:23:46.901,6.30778,7.4907312,4.3986063,roughness_low,
2024-05-28 15:23:47.001,5.8863435,6.4492555,3.7498522,roughness_low,
2024-05-28 15:23:47.104,5.7954164,7.0860453,3.5201411,roughness_low,
2024-05-28 15:23:47.202,6.963712,5.8818574,2.8543384,roughness_low,
2024-05-28 15:23:47.300,7.98126,7.0549383,4.558925,roughness_low,
2024-05-28 15:23:47.402,7.8924265,6.0565333,2.3012972,roughness_low,
2024-05-28 15:23:47.500,7.2843504,7.385447,4.8439703,roughness_low,
2024-05-28 15:23:47.601,7.279565,7.6271224,4.551747,roughness_low,
2024-05-28 15:23:47.702,6.3460646,6.2554364,4.9061837,roughness_low,
2024-05-28 15:23:47.800,4.9381876,6.466005,2.9455647,roughness_low,
2024-05-28 15:23:47.901,6.4034925,5.912964,3.2638102,roughness_low,
2024-05-28 15:23:48.004,5.9294147,6.702894,2.9021947,roughness_low,
2024-05-28 15:23:48.101,6.4465632,7.2726855,4.494319,roughness_low,
2024-05-28 15:23:48.200,7.7010007,6.52104,3.7091742,roughness_low,
2024-05-28 15:23:48.301,7.6076803,6.52104,3.821637,roughness_low,
2024-05-28 15:23:48.400,7.492825,6.1642103,3.237489,roughness_low,
2024-05-28 15:23:48.500,7.3082786,6.604789,2.832803,roughness_low,
2024-05-28 15:23:48.603,6.04427,6.588039,4.6142592,roughness_low,
2024-05-28 15:23:48.701,5.5654063,7.91456,3.9915273,roughness_low,
2024-05-28 15:23:48.802,6.9852476,6.9592257,4.9588256,roughness_low,
2024-05-28 15:23:48.902,6.853343,7.0764737,3.7019958,roughness_low,
2024-05-28 15:23:49.000,7.4306116,7.004689,5.734699,roughness_low,
2024-05-28 15:23:49.104,5.5486565,5.568098,2.018944,roughness_low,
2024-05-28 15:23:49.201,6.0825553,7.588837,5.569295,roughness_low,
2024-05-28 15:23:49.300,6.860821,6.159425,2.83041,roughness_low,
2024-05-28 15:23:49.402,7.315457,6.291329,3.630211,roughness_low,
2024-05-28 15:23:49.500,7.382456,5.853143,3.2063823,roughness_low,
2024-05-28 15:23:49.600,5.6467624,6.051748,3.4121652,roughness_low,
2024-05-28 15:23:49.702,5.148756,7.476374,4.269394,roughness_low,
2024-05-28 15:23:49.800,7.387242,6.2793646,4.456034,roughness_low,
2024-05-28 15:23:49.901,7.9884386,7.6223364,4.927719,roughness_low,
2024-05-28 15:23:50.000,7.344171,7.0692954,4.563711,roughness_low,
2024-05-28 15:23:50.101,6.9302125,7.4859457,5.6937213,roughness_low,
2024-05-28 15:23:50.204,7.112067,7.737192,3.8359938,roughness_low,
2024-05-28 15:23:50.302,7.543074,7.5529447,6.431309,roughness_low,
2024-05-28 15:23:50.400,8.981759,6.50429,2.7394829,roughness_low,
2024-05-28 15:23:50.502,8.124829,6.4683976,3.6517465,roughness_low,
2024-05-28 15:23:50.601,8.103293,6.9472613,4.7745786,roughness_low,
2024-05-28 15:23:50.700,7.2436724,5.1589255,4.1928234,roughness_low,
2024-05-28 15:23:50.804,6.298208,5.991927,3.2303107,roughness_low,
2024-05-28 15:23:50.902,7.705786,6.3272214,5.485546,roughness_low,
2024-05-28 15:23:51.000,6.9684978,6.6717877,3.862315,roughness_low,
2024-05-28 15:23:51.102,6.2787666,7.165008,5.0449677,roughness_low,
2024-05-28 15:23:51.202,5.2950172,7.2176504,3.8575292,roughness_low,
2024-05-28 15:23:51.302,5.1272206,6.722037,4.8272204,roughness_low,
2024-05-28 15:23:51.401,3.8703907,6.298507,3.8910286,roughness_low,
2024-05-28 15:23:51.501,3.8177485,7.2993054,4.755436,roughness_low,
2024-05-28 15:23:51.600,4.4808593,6.20758,3.6708891,roughness_low,
2024-05-28 15:23:51.702,6.013163,6.5904317,3.5847473,roughness_low,
2024-05-28 15:23:51.800,6.2380886,7.5529447,4.5732822,roughness_low,
2024-05-28 15:23:51.903,6.8919272,7.131509,3.8264225,roughness_low,
2024-05-28 15:23:52.000,6.3604217,7.368697,4.566104,roughness_low,
2024-05-28 15:23:52.100,5.8097734,6.3774705,3.589533,roughness_low,
2024-05-28 15:23:52.202,5.5127645,6.198009,3.0556345,roughness_low,
2024-05-28 15:23:52.301,5.8097734,6.238687,3.4794633,roughness_low,
2024-05-28 15:23:52.403,6.6020966,6.4205413,3.089134,roughness_low,
2024-05-28 15:23:52.500,5.2232327,5.1158547,1.9926231,roughness_low,
2024-05-28 15:23:52.601,4.3540397,5.8411794,3.6517465,roughness_low,
2024-05-28 15:23:52.701,7.083353,5.814858,4.467998,roughness_low,
2024-05-28 15:23:52.800,6.178268,8.132307,4.0707893,roughness_low,
2024-05-28 15:23:52.901,5.560621,6.808478,4.049254,roughness_low,
2024-05-28 15:23:53.003,7.665108,6.422934,4.7745786,roughness_low,
2024-05-28 15:23:53.100,6.017949,6.24108,3.1848469,roughness_low,
2024-05-28 15:23:53.201,7.2173514,7.3567333,4.829613,roughness_low,
2024-05-28 15:23:53.301,6.425028,6.873084,2.236691,roughness_low,
2024-05-28 15:23:53.401,5.302196,5.805287,0.42681974,roughness_low,
2024-05-28 15:23:53.502,5.8839507,4.8954163,4.93729,roughness_low,
2024-05-28 15:23:53.601,6.7408805,7.239186,1.9758734,roughness_low,
2024-05-28 15:23:53.701,6.6978097,5.1062837,1.7721843,roughness_low,
2024-05-28 15:23:53.802,4.2056847,6.051748,3.2279177,roughness_low,
2024-05-28 15:23:53.900,7.724929,7.507481,5.9787664,roughness_low,
2024-05-28 15:23:54.000,8.196614,5.9297137,2.8136604,roughness_low,
2024-05-28 15:23:54.100,4.866403,7.0262246,5.18405,roughness_low,
2024-05-28 15:23:54.202,9.582657,6.8108706,5.3611193,roughness_low,
2024-05-28 15:23:54.306,5.3069816,7.780263,2.9886355,roughness_low,
2024-05-28 15:23:54.403,5.1849475,4.708776,2.3276181,roughness_low,
2024-05-28 15:23:54.500,4.775476,6.908976,4.7339005,roughness_low,
2024-05-28 15:23:54.604,5.8241305,5.0198426,3.5560336,roughness_low,
2024-05-28 15:23:54.701,7.1192455,6.276972,4.235894,roughness_low,
2024-05-28 15:23:54.801,5.7451673,5.9057856,3.3547373,roughness_low,
2024-05-28 15:23:54.902,5.259125,6.308079,3.8431723,roughness_low,
2024-05-28 15:23:55.001,5.3907304,7.1745796,4.7027936,roughness_low,
2024-05-28 15:23:55.101,5.2758746,6.4612193,6.096015,roughness_low,
2024-05-28 15:23:55.204,5.814559,6.5808606,1.4204394,roughness_low,
2024-05-28 15:23:55.302,7.033104,5.1924253,2.0165513,roughness_low,
2024-05-28 15:23:55.400,9.211769,6.1956162,2.2845473,roughness_low,
2024-05-28 15:23:55.502,9.666704,7.0669026,5.7080784,roughness_low,
2024-05-28 15:23:55.600,4.9812584,6.5569324,2.1888344,roughness_low,
2024-05-28 15:23:55.700,3.987639,6.8611197,4.0995035,roughness_low,
2024-05-28 15:23:55.801,5.7930236,3.3224342,0.25692934,roughness_low,
2024-05-28 15:23:55.901,4.6342993,6.925726,7.230811,roughness_low,
2024-05-28 15:23:56.000,7.0929246,5.4987063,2.3060827,roughness_low,
2024-05-28 15:23:56.104,8.577372,5.151747,0.75254273,roughness_low,
2024-05-28 15:23:56.203,8.89801,9.15464,5.794519,roughness_low,
2024-05-28 15:23:56.302,10.657632,3.9571304,2.5552354,roughness_low,
2024-05-28 15:23:56.400,7.995617,7.986345,7.4153576,roughness_low,
2024-05-28 15:23:56.500,8.792726,10.066605,8.7679,roughness_low,
2024-05-28 15:23:56.602,4.706084,6.3367925,3.467499,roughness_low,
2024-05-28 15:23:56.700,5.172684,4.502993,1.8418752,roughness_low,
2024-05-28 15:23:56.800,6.704988,8.029415,5.375476,roughness_low,
2024-05-28 15:23:56.902,4.4377885,5.2809596,2.0572293,roughness_low,
2024-05-28 15:23:57.000,5.8097734,4.8882375,4.681258,roughness_low,
2024-05-28 15:23:57.100,8.2253275,7.2080793,2.586342,roughness_low,
2024-05-28 15:23:57.202,4.6845484,5.3742795,7.28106,roughness_low,
2024-05-28 15:23:57.301,6.108876,6.856334,-0.7103692,roughness_low,
2024-05-28 15:23:57.400,8.368897,5.2737813,4.0612183,roughness_low,
2024-05-28 15:23:57.502,6.827022,5.9297137,1.492224,roughness_low,
2024-05-28 15:23:57.601,4.7491546,8.931808,11.504393,roughness_low,
2024-05-28 15:23:57.702,4.9860444,6.1235323,6.393024,roughness_low,
2024-05-28 15:23:57.800,5.708976,6.925726,4.35075,roughness_low,
2024-05-28 15:23:57.901,7.384849,5.8100724,0.56799626,roughness_low,
2024-05-28 15:23:58.004,6.695417,7.7036924,7.456035,roughness_low,
2024-05-28 15:23:58.103,7.691429,6.389435,6.00748,roughness_low,
2024-05-28 15:23:58.200,6.099305,7.2702923,5.9668026,roughness_low,
2024-05-28 15:23:58.302,4.97408,6.22433,0.30239296,roughness_low,
2024-05-28 15:23:58.401,5.5773706,4.4404807,2.263012,roughness_low,
2024-05-28 15:23:58.500,6.7241306,6.154639,0.47706902,roughness_low,
2024-05-28 15:23:58.602,6.4345994,5.8675003,7.499106,roughness_low,
2024-05-28 15:23:58.701,6.532705,6.198009,1.236192,roughness_low,
2024-05-28 15:23:58.801,7.286743,4.9121656,4.6262236,roughness_low,
2024-05-28 15:23:58.901,4.8041897,7.3567333,3.3954153,roughness_low,
2024-05-28 15:23:59.002,5.682655,5.920142,4.286144,roughness_low,
2024-05-28 15:23:59.104,5.8265233,7.0286174,3.8288152,roughness_low,
2024-05-28 15:23:59.202,6.348458,6.753443,3.9747775,roughness_low,
2024-05-28 15:23:59.300,5.634798,6.834799,5.0186462,roughness_low,
2024-05-28 15:23:59.403,5.6324053,6.997511,4.985147,roughness_low,
2024-05-28 15:23:59.501,4.497609,7.548159,4.4129634,roughness_low,
2024-05-28 15:23:59.600,6.3388863,7.550552,5.160122,roughness_low,
2024-05-28 15:23:59.702,6.9158554,6.7630143,4.188038,roughness_low,
2024-05-28 15:23:59.801,5.0937214,6.125925,3.1441689,roughness_low,
2024-05-28 15:23:59.900,5.8767724,7.1626153,4.080361,roughness_low,
2024-05-28 15:24:00.001,5.7041903,7.1219373,8.473284,roughness_low,
2024-05-28 15:24:00.102,4.9453664,9.073284,6.931708,roughness_low,
2024-05-28 15:24:00.202,5.9150577,2.0153549,-0.28893334,roughness_low,
2024-05-28 15:24:00.300,6.745666,6.882655,-1.0624132,roughness_low,
